section,address,lat,lng,unit_PRICE,PRICE,health,total_size,land_size,n_land,n_build,n_park,district_id,date,built_date,floor,total_floor,build_state,use,is.comp,is.manage,is.furn,n_room,n_hall,n_bath,id
2015Q1,臺北市信義區信義路五段121~150號,25.0336571,121.5738977,434.7826086956522,4e4,1,92,13,0,1,0,10,2014-10-20,2006-12-29,11,19,10,1,TRUE,TRUE,TRUE,2,1,1,116
2015Q1,臺北市中山區新生北路二段68巷1~30號,25.056545,121.5260897,602.0066889632108,36e3,1,59.8,0,0,1,0,11,2014-10-13,2008-12-29,4,13,10,1,TRUE,TRUE,TRUE,2,2,1,117
2015Q1,臺北市中山區建國北路一段31~60號,25.0478385,121.5393649,290.1797077839434,57e3,1,196.43,0,0,1,0,11,2014-10-15,2013-07-08,8,13,10,1,TRUE,TRUE,TRUE,1,2,1,118
2015Q1,臺北市中山區堤頂大道二段481~510號,25.082885,121.5618128,416.2157662532257,5e4,1,120.13,0,0,1,0,11,2014-10-22,2010-12-01,5,10,6,2,TRUE,TRUE,TRUE,2,2,1,119
2015Q1,臺北市中山區松江路235巷1~30號,25.0589871,121.5338425,641.3545407901488,1e5,1,155.92,206.59,0,1,0,11,2014-09-09,1977-01-17,1,7,3,2,TRUE,FALSE,FALSE,0,1,1,120
2015Q1,臺北市信義區永吉路30巷178弄1~30號,25.04492,121.5752274,1866.9155887451661,14e4,0,74.99,0,0,0,0,10,2014-10-13,1974-10-14,1,4,3,1,TRUE,FALSE,FALSE,4,0,0,121
2015Q1,臺北市信義區永吉路30巷178弄1~30號,25.04492,121.5752274,2133.9023739663908,8e4,0,37.49,0,0,0,0,10,2014-10-13,1974-10-14,1,4,3,1,TRUE,FALSE,FALSE,4,0,0,122
2015Q1,臺北市士林區忠誠路一段61~90號,25.1038682,121.5278504,237.07918444760548,3e4,2,126.54,23.17,1,1,0,6,2014-10-10,1985-01-18,4,7,6,1,TRUE,TRUE,FALSE,3,2,2,123
2015Q1,臺北市士林區忠誠路二段61~90號,25.1119957,121.530989,383.86423328170247,57e3,2,148.49,21.42,1,1,0,6,2014-10-20,1985-12-05,14,14,10,1,TRUE,TRUE,TRUE,4,2,2,124
2015Q1,臺北市信義區莊敬路301~330號,25.028532,121.563282,294.0682238279281,35e3,1,119.02,43,1,1,0,10,2014-10-10,1987-05-14,2,7,6,1,TRUE,FALSE,FALSE,3,1,1,125
2015Q1,臺北市松山區光復北路190巷1~30號,25.0547854,121.5555557,266.7615152054064,45e3,2,168.69,0,0,1,0,7,2014-10-16,1997-07-28,5,11,10,1,TRUE,TRUE,TRUE,3,2,2,126
2015Q1,臺北市松山區南京東路四段151~180號,25.0518383,121.5556829,420.1885745978924,22728,1,54.09,559,0,1,0,7,2014-10-28,1977-08-09,7,12,1,1,TRUE,TRUE,TRUE,1,2,1,127
2015Q1,臺北市信義區和平東路三段151~180號,25.0241941,121.5530874,554.4466622310933,25e3,1,45.09,0,0,1,0,10,2014-10-21,2008-02-05,12,14,10,1,TRUE,TRUE,TRUE,1,1,1,128
2015Q1,臺北市南港區南港路三段130巷2弄1~30號,25.0535786,121.5883287,209.15251401321845,25e3,0,119.53,0,0,1,0,4,2014-10-27,NA,1,5,3,-1,FALSE,FALSE,FALSE,0,0,0,129
2015Q1,臺北市松山區三民路80巷1~30號,25.056578,121.565156,178.53157777281857,4e4,2,224.05,0,0,1,0,7,2014-11-03,2004-09-14,13,14,10,1,TRUE,TRUE,TRUE,4,2,2,130
2015Q1,臺北市信義區基隆路一段121~150號,25.0447812,121.5669716,260.2158828064765,27e3,2,103.76,0,0,1,0,10,2014-10-31,1984-05-07,6,12,1,2,TRUE,TRUE,TRUE,3,2,2,131
2015Q1,臺北市松山區八德路三段8巷31~60號,25.0462586,121.549808,324.0440699935191,9e4,2,277.74,55.62,0,1,0,7,2014-10-29,1983-10-24,1,7,6,-1,TRUE,FALSE,FALSE,0,0,2,132
2015Q1,臺北市松山區南京東路五段361~390號,25.0511457,121.5697491,415.3513872736335,5e4,1,120.38,34.5,0,1,0,7,2014-10-27,NA,1,4,3,2,TRUE,FALSE,TRUE,0,1,1,133
2015Q1,臺北市南港區三重路41巷31~60號,25.0593314,121.6142297,162.64440670668995,68e3,3,418.09,0,0,1,2,4,2014-11-01,2012-01-19,12,13,10,1,TRUE,TRUE,TRUE,4,3,3,134
2015Q1,臺北市信義區光復南路511~540號,25.03202,121.5576402,569.8495612202256,27273,1,47.86,0,0,1,0,10,2014-11-03,2000-11-24,13,13,10,2,TRUE,TRUE,TRUE,1,1,1,135
2015Q1,臺北市松山區民生東路五段260巷31~60號,25.0574686,121.567205,202.83975659229208,38e3,2,187.34,0,0,1,0,7,2014-11-04,1981-01-21,2,7,6,1,TRUE,TRUE,TRUE,4,1,2,136
2015Q1,臺北市南港區園區街31~60號,25.0589059,121.6120912,217.75544388609708,39e3,2,179.10000000000005,0,0,1,0,4,2014-11-05,2013-05-21,8,11,10,1,TRUE,TRUE,TRUE,3,1,2,137
2015Q1,臺北市士林區中山北路六段405巷1~30號,25.114225,121.5258769,417.0016077170418,83e3,2,199.04,0,0,1,0,6,2014-10-20,2007-09-07,2,8,6,1,TRUE,TRUE,TRUE,4,2,2,138
2015Q1,臺北市士林區中山北路六段290弄31~60號,25.1034301,121.5248822,497.62007788836,69e3,2,138.66,0,0,1,0,6,2014-10-20,1980-05-22,4,5,6,1,TRUE,TRUE,TRUE,3,2,2,139
2015Q1,臺北市萬華區開封街二段1~30號,25.046042,121.508827,435.4411207875805,46e3,2,105.64,0,0,1,0,8,2014-10-16,2008-02-27,2,14,10,1,TRUE,TRUE,TRUE,3,2,2,140
2015Q1,臺北市中山區林森北路631~660號,25.0671654,121.5259185,389.10505836575874,5e4,2,128.5,0,0,1,0,11,2014-10-20,2007-10-24,6,9,6,1,TRUE,TRUE,TRUE,3,2,2,141
2015Q1,臺北市中山區新生北路二段68巷1~30號,25.056545,121.5260897,526.8703898840885,4e4,1,75.92,0,0,1,0,11,2014-10-20,2008-12-29,9,13,10,1,TRUE,TRUE,TRUE,2,1,1,142
2015Q1,臺北市中山區建國北路一段61~90號,25.0506409,121.5371102,519.1127890514393,66e3,0,127.14,0,0,1,0,11,2014-10-24,1972-01-30,1,4,3,1,FALSE,FALSE,FALSE,0,0,0,143
2015Q1,臺北市內湖區內湖路一段631~660號,25.0805252,121.5745997,490.6400966183575,65e3,2,132.48,18.08,1,1,0,5,2014-10-10,2010-11-23,7,18,10,1,TRUE,FALSE,TRUE,3,2,2,144
2015Q1,臺北市內湖區金湖路121~150號,25.0800554,121.5986539,587.2450377794307,15e4,2,255.43,37.21,1,1,0,5,2014-10-13,2012-11-21,14,24,10,1,TRUE,FALSE,TRUE,4,2,2,145
2015Q1,臺北市中山區中山北路二段121~150號,25.0612094,121.5231156,664.2964071856288,71e3,2,106.88,0,0,1,0,11,2014-10-22,2008-06-11,9,14,10,2,TRUE,TRUE,TRUE,2,2,2,146
2015Q1,臺北市中山區南京東路三段89巷27弄1~30號,25.0537189,121.5378451,526.4911696101299,79e3,2,150.05,0,0,1,0,11,2014-10-30,2009-09-01,12,17,10,1,TRUE,TRUE,TRUE,2,2,2,147
2015Q1,臺北市大安區瑞安街142巷1~30號,25.0295121,121.5420038,575.6578947368421,28e3,1,48.64,0,0,1,0,2,2014-10-19,2007-06-23,7,13,10,1,TRUE,TRUE,TRUE,1,2,1,148
2015Q1,臺北市大安區永康街37巷1~30號,25.0310669,121.531013,748.2445032807643,65e3,1,86.87,19.5,1,2,0,2,2014-11-04,1987-12-30,1,5,3,2,TRUE,FALSE,TRUE,1,1,1,149
2015Q1,臺北市大安區四維路208巷1~30號,25.0264313,121.5478214,256.2929061784897,28e3,2,109.25,0,0,1,0,2,2014-11-07,1968-04-30,4,4,5,1,TRUE,FALSE,TRUE,3,2,2,150
2015Q1,臺北市大同區承德路一段31~60號,25.050939,121.517386,372.6943438283645,187264,0,502.46,0,0,1,1,3,2014-10-30,1983-11-11,5,12,1,2,FALSE,FALSE,FALSE,0,0,0,151
2015Q1,臺北市中山區臺北市中山區中山北路二段31~60號,25.055815,121.525014,339.16988171450373,8e4,1,235.87,0,0,1,0,11,2014-11-07,1985-07-05,8,12,1,2,TRUE,TRUE,FALSE,4,2,1,152
2015Q1,臺北市松山區敦化南路一段1~30號,25.047677,121.549351,276.65797170184175,7e4,3,253.02,0,0,1,0,7,2014-10-27,NA,5,10,6,1,TRUE,TRUE,TRUE,5,3,3,153
2015Q1,臺北市大安區信義路四段31~60號,25.0335859,121.5447619,1119.402985074627,3e4,1,26.8,0,0,1,0,2,2014-10-22,1971-03-01,1,6,3,1,TRUE,TRUE,FALSE,0,0,1,154
2015Q1,臺北市中山區中山北路二段59巷31~60號,25.0559502,121.5242173,613.6224176723256,3e4,1,48.89,0,0,1,0,11,2014-10-28,1999-09-28,15,16,10,1,TRUE,TRUE,TRUE,2,1,1,155
2015Q1,臺北市中山區農安街1~30號,25.065211,121.5293055,455.1201011378003,36e3,1,79.1,0,0,1,0,11,2014-10-28,2009-06-22,2,14,10,2,TRUE,FALSE,TRUE,1,1,1,156
2015Q1,臺北市中山區林森北路571~600號,25.0649087,121.5256777,425.96348884381337,63e3,2,147.9,0,0,1,0,11,2014-10-31,2011-07-26,3,13,10,1,TRUE,TRUE,TRUE,2,1,2,157
2015Q1,臺北市內湖區行善路48巷1~30號,25.0558875,121.5745177,271.7299004789239,8e4,0,294.41,0,0,1,3,5,2014-11-10,2008-10-24,6,6,2,-1,TRUE,TRUE,TRUE,2,0,0,158
2015Q1,臺北市中正區忠孝西路ㄧ段31~60號,25.0460552,121.5187502,517.9736869367036,1e5,2,193.06,0,0,1,0,12,2014-11-07,1990-08-15,214,27,1,1,TRUE,TRUE,FALSE,3,2,2,159
2015Q1,臺北市大同區南京西路18巷1~30號,25.05117,121.520123,823.7488343176873,53e3,1,64.34,0,0,1,0,3,2014-10-31,2011-11-29,8,9,6,1,TRUE,TRUE,TRUE,2,1,1,160
2015Q1,臺北市大同區承德路三段121~150號,25.0670429,121.51863350000001,210.86579012651947,17e3,1,80.62,101,3,1,0,3,2014-11-10,1976-05-27,2,4,5,-1,TRUE,FALSE,FALSE,1,1,1,161
2015Q1,臺北市士林區福華路174巷1~30號,25.1055541,121.5221305,420.9108510817409,5e4,2,118.79,0,0,1,0,6,2014-11-05,1990-08-29,7,11,10,1,TRUE,TRUE,TRUE,3,1,2,162
2015Q1,臺北市士林區中山北路七段151~180號,25.1234456,121.5321256,501.8400802944128,45e3,0,89.67,0,0,1,0,6,2014-10-20,1963-08-13,1,4,3,4,FALSE,FALSE,FALSE,0,0,0,163
2015Q1,臺北市信義區松德路200巷1~30號,25.034632,121.573751,315.2088258471237,6e4,2,190.35,0,0,1,1,10,2014-11-10,1992-05-07,2,15,10,1,TRUE,TRUE,FALSE,3,2,2,164
2015Q1,臺北市松山區南京東路五段241~270號,25.0515689,121.5648647,862.3167576889911,9e4,1,104.37,0,0,1,0,7,2014-10-16,NA,1,4,5,-1,TRUE,FALSE,FALSE,0,1,1,165
2015Q1,臺北市松山區南京東路五段241~270號,25.0515689,121.5648647,217.75414391108555,22727,1,104.37,0,0,1,0,7,2014-10-28,NA,4,4,5,-1,TRUE,FALSE,FALSE,0,1,1,166
2015Q1,臺北市南港區玉成街241~270號,25.0429569,121.5856511,326.66798653731934,33e3,2,101.02,0,0,1,0,4,2014-10-27,NA,1,5,5,-1,TRUE,FALSE,FALSE,3,2,2,167
2015Q1,臺北市信義區福德街151~180號,25.036451,121.580315,377.03836365350173,4e4,1,106.09,0,0,1,0,10,2014-11-10,NA,1,4,5,1,TRUE,FALSE,TRUE,0,0,1,168
2015Q1,臺北市南港區南港路三段91~120號,25.0528404,121.587827,255.4023584811541,128e3,0,501.17,0,0,3,2,4,2014-10-15,1992-03-17,6,9,2,3,FALSE,TRUE,FALSE,0,0,0,169
2015Q1,臺北市松山區八德路四段61~90號,25.048543,121.5597803,685.3821690974888,5e5,0,729.52,0,0,2,0,7,2014-11-01,2002-06-19,2,7,6,-1,FALSE,FALSE,TRUE,0,0,0,170
2015Q1,臺北市北投區裕民二路61~90號,25.1143813,121.5164072,425.5440355474536,74700,2,175.54,0,0,1,0,1,2014-11-08,2013-11-08,3,19,10,-1,TRUE,TRUE,TRUE,2,1,2,171
2015Q1,臺北市大同區市民大道一段181~210號,25.048493,121.5187377,692.9206605843631,6e4,1,86.59,0,0,1,0,3,2014-11-01,2009-07-24,17,18,10,1,TRUE,TRUE,TRUE,2,1,1,172
2015Q1,臺北市大同區市民大道一段181~210號,25.048493,121.5187377,496.24169889805154,68e3,2,137.03,0,0,1,0,3,2014-11-05,2009-07-24,11,18,10,1,TRUE,TRUE,TRUE,3,1,2,173
2015Q1,臺北市中正區南陽街1~30號,25.0457437,121.5161821,645.2537998279323,135e3,0,209.22,84,2,1,0,12,2014-11-11,NA,-1,3,9,-1,FALSE,FALSE,FALSE,0,0,0,174
2015Q1,臺北市大同區南京西路25巷31~60號,25.0568399,121.5204985,398.6649360281847,43e3,1,107.86,0,0,1,0,3,2014-11-10,2008-06-26,5,7,6,1,TRUE,FALSE,TRUE,2,1,1,175
2015Q1,臺北市大同區鄭州路31~60號,25.0494659,121.5141187,532.3573448677424,32e3,1,60.11,0,0,1,0,3,2014-11-08,NA,-1,3,9,-1,TRUE,FALSE,TRUE,0,0,1,176
2015Q1,臺北市大同區太原路97巷1~30號,25.05219,121.516074,205.8036633052068,3e4,1,145.77,0,0,1,0,3,2014-11-05,1986-01-09,4,4,5,1,TRUE,FALSE,FALSE,3,1,1,177
2015Q1,臺北市內湖區大湖山莊街211~240號,25.088375,121.600117,305.2037234854265,2e4,1,65.53,0,0,1,0,5,2014-10-19,1993-07-29,4,10,6,1,TRUE,TRUE,TRUE,2,2,1,178
2015Q1,臺北市內湖區成功路四段61~90號,25.0819946,121.5925231,1282.2861329913903,7e4,0,54.59,0,0,1,0,5,2014-10-17,2013-06-07,1,12,10,-1,FALSE,TRUE,FALSE,0,0,0,179
2015Q1,臺北市中山區長安東路二段241~270號,25.0478225,121.54335,423.728813559322,27e3,0,63.72,6.98,2,1,0,11,2014-10-20,1982-06-15,8,12,10,1,FALSE,TRUE,FALSE,0,0,0,180
2015Q1,臺北市中山區吉林路329巷1~30號,25.0638197,121.5311416,356.8879371877231,35e3,0,98.07,34.5,1,1,0,11,2014-11-10,1974-03-15,1,4,5,1,FALSE,FALSE,FALSE,0,0,0,181
2015Q1,臺北市內湖區星雲街121~150號,25.0800801,121.5949485,429.7378599054577,5e4,1,116.35,0,0,1,0,5,2014-10-15,2004-12-22,12,14,10,1,TRUE,TRUE,TRUE,2,1,1,182
2015Q1,臺北市中山區松江路69巷1~30號,25.049443,121.5334143,1036.653091447612,56e3,1,54.02,0,0,1,0,11,2014-10-01,2013-09-03,6,6,6,1,TRUE,TRUE,TRUE,2,1,1,183
2015Q1,臺北市中山區林森北路119巷31~60號,25.0505507,121.5262629,525.8447079883643,23500,1,44.69,10.5,1,1,0,11,2014-10-18,2011-12-08,6,7,6,-1,TRUE,TRUE,TRUE,3,1,1,184
2015Q1,臺北市大安區新生南路三段56巷1~30號,25.024597,121.535051,446.03033006244425,7e4,1,156.94,0,0,1,0,2,2014-11-11,1982-12-20,1,6,6,1,TRUE,FALSE,TRUE,1,0,1,185
2015Q1,臺北市大安區仁愛路四段31~60號,25.0382496,121.5456205,1560.3635486206065,194e3,0,124.33,0,0,1,0,2,2014-07-01,1972-01-07,1,12,10,1,FALSE,FALSE,TRUE,0,0,0,186
2015Q1,臺北市大安區敦化南路二段61~90號,25.0309497,121.5490142,203.84101666342477,157192,0,771.15,0,0,1,0,2,2014-11-04,1984-07-09,18,22,1,1,TRUE,TRUE,FALSE,1,0,0,187
2015Q1,臺北市大安區信義路四段241~270號,25.0334328,121.5535568,475.5204519301182,45455,2,95.59,0,0,1,0,2,2014-10-22,1982-11-06,11,15,10,1,TRUE,TRUE,TRUE,2,1,2,188
2015Q1,臺北市大安區信義路三段166巷1~30號,25.0329513,121.5419733,288.46153846153845,3e4,1,104,0,0,1,0,2,2014-10-14,NA,1,4,5,-1,TRUE,FALSE,FALSE,1,1,1,189
2015Q1,臺北市大安區忠孝東路四段205巷1~30號,25.0419004,121.5440748,2004.5233475291686,795455,2,396.83,0,0,1,0,2,2014-11-06,NA,-1,7,6,1,TRUE,FALSE,FALSE,0,4,2,190
2015Q1,臺北市大安區敦化南路二段31~60號,25.0322761,121.5491635,730.9513560051657,373560,0,511.06,0,0,1,0,2,2014-10-15,1995-06-09,3,19,1,2,FALSE,TRUE,FALSE,0,0,0,191
2015Q1,臺北市大安區建國南路一段304巷31~60號,25.0357799,121.5358447,539.0835579514825,42e3,0,77.91,0,0,1,0,2,2014-11-03,NA,1,4,3,1,TRUE,FALSE,FALSE,1,0,0,192
2015Q1,臺北市大安區安和路一段91~120號,25.0361643,121.5527357,278.8155913678693,1e5,4,358.66,0,0,2,0,2,2014-10-31,NA,-1,12,10,1,TRUE,TRUE,FALSE,4,3,4,193
2015Q1,臺北市大安區新生南路一段133巷1~30號,25.0374382,121.5339595,262.5410220346929,28e3,1,106.65,0,0,1,0,2,2014-11-05,NA,3,4,5,1,TRUE,FALSE,TRUE,2,2,1,194
2015Q1,臺北市大安區信義路四段31~60號,25.0335859,121.5447619,2144.082332761578,2e5,0,93.28,0,0,1,0,2,2014-10-15,NA,1,4,3,-1,FALSE,FALSE,FALSE,0,0,0,195
2015Q1,臺北市文山區羅斯福路六段142巷61~90號,24.9959275,121.5412225,217.296827466319,3e4,2,138.06,0,0,1,0,9,2014-10-30,1991-07-10,2,8,6,1,TRUE,TRUE,FALSE,3,2,2,196
2015Q1,臺北市文山區羅斯福路五段236巷1弄1~30號,25.001333,121.5388,184.04907975460122,18e3,2,97.8,0,0,1,0,9,2014-11-10,NA,4,4,5,-1,TRUE,FALSE,TRUE,3,2,2,197
2015Q1,臺北市中山區林森北路451~480號,25.0605292,121.5257605,270.8396027685826,9e3,1,33.23,0,0,1,0,11,2014-10-31,1996-07-30,5,10,8,2,TRUE,TRUE,TRUE,1,0,1,198
2015Q1,臺北市內湖區港墘路127巷1~30號,25.0779486,121.5761988,458.6717630195891,48e3,0,104.65,25.67,1,1,0,5,2014-11-06,1981-12-21,1,5,3,4,FALSE,FALSE,FALSE,0,0,0,199
2015Q1,臺北市內湖區環山路一段1~30號,25.0826777,121.5656678,394.16633819471815,12e4,2,304.44,0,0,1,2,5,2014-11-12,2009-10-07,3,24,10,1,TRUE,TRUE,TRUE,4,2,2,200
2015Q1,臺北市中山區中山北路二段93巷1~30號,25.0594195,121.5233012,517.7539608574091,22222,1,42.92,0,0,1,0,11,2014-10-01,2005-08-03,2,12,10,2,TRUE,TRUE,TRUE,1,1,1,201
2015Q1,臺北市中山區農安街1~30號,25.065211,121.5293055,421.536692853037,22e3,1,52.19,0,0,1,0,11,2014-10-01,2004-11-17,4,11,10,2,TRUE,FALSE,TRUE,1,1,1,202
2015Q1,臺北市中山區龍江路331巷1~30號,25.0630063,121.5411661,210.1028162717926,23500,2,111.85,0,0,1,0,11,2014-10-20,1979-01-07,4,5,5,1,TRUE,FALSE,FALSE,3,2,2,203
2015Q1,臺北市中山區合江街127巷1~30號,25.0608033,121.5394834,278.60326894502225,3e4,2,107.68,0,0,1,0,11,2014-10-30,1977-10-29,3,4,5,1,TRUE,FALSE,TRUE,3,2,2,204
2015Q1,臺北市中山區合江街105巷1~30號,25.0599474,121.5394206,217.95624109313437,26e3,2,119.29,0,0,1,0,11,2014-10-15,1986-05-01,3,5,5,1,TRUE,FALSE,FALSE,3,2,2,205
2015Q1,臺北市中山區復興北路421~450號,25.063083,121.5444532,548.5129205265724,135e3,2,246.12,0,0,1,1,11,2014-11-10,2013-02-06,3,14,10,1,TRUE,TRUE,FALSE,3,1,2,206
2015Q1,臺北市中山區松江路121~150號,25.0528258,121.5333503,465.6732304417243,78750,0,169.11,0,0,1,0,11,2014-11-06,1971-12-01,8,14,1,2,FALSE,TRUE,FALSE,0,0,0,207
2015Q1,臺北市中山區伊通街31~60號,25.0504258,121.5352407,327.761030419293,59800,2,182.45,0,0,1,0,11,2014-11-03,1996-10-04,6,13,10,1,TRUE,TRUE,FALSE,4,2,2,208
2015Q1,臺北市中山區南京東路三段61~90號,25.0522989,121.538101,539.2216335719389,8e5,0,1483.62,0,0,2,0,11,2014-11-11,1992-10-12,5,16,1,2,FALSE,TRUE,FALSE,0,0,0,209
2015Q1,臺北市中山區中山北路一段61~90號,25.0499695,121.5219583,300,15e3,0,50,0,0,0,0,11,2014-10-14,1971-11-08,1,11,1,2,FALSE,TRUE,TRUE,0,0,0,210
2015Q1,臺北市中正區新生南路一段91~120號,25.0403278,121.5327771,590.9466966079659,5e4,1,84.61,0,0,1,0,12,2014-11-02,1968-08-23,2,4,5,1,TRUE,FALSE,FALSE,2,2,1,211
2015Q1,臺北市中正區衡陽路1~30號,25.0424568,121.5139331,426.15365883355656,14e4,0,328.52,0,0,1,2,12,2014-10-17,1992-06-24,13,15,1,2,FALSE,TRUE,TRUE,0,0,0,212
2015Q1,臺北市中正區鎮江街1~30號,25.0444096,121.5215142,335.3594634248585,16e3,1,47.71,0,0,1,0,12,2014-11-04,1983-02-03,5,7,6,1,TRUE,TRUE,FALSE,1,1,1,213
2015Q1,臺北市大同區市民大道一段181~210號,25.048493,121.5187377,595.0448988423672,55e3,1,92.43,0,0,1,0,3,2014-10-31,2009-07-24,7,18,10,1,TRUE,TRUE,TRUE,2,1,1,214
2015Q1,臺北市士林區天玉街1~30號,25.1200447,121.5266383,355.6647697878945,55e3,2,154.64,0,0,1,0,6,2014-10-21,1984-07-31,7,7,6,1,TRUE,TRUE,TRUE,3,1,2,215
2015Q1,臺北市士林區華榮街31~60號,25.0958305,121.5234298,821.917808219178,6e4,1,73,0,0,0,0,6,2014-11-03,1958-08-22,-1,2,9,1,TRUE,FALSE,FALSE,0,1,1,216
2015Q1,臺北市士林區天玉街81巷1~30號,25.1227941,121.530999,307.1971913399649,42e3,1,136.72,0,0,1,0,6,2014-11-05,1978-12-29,1,5,5,1,TRUE,FALSE,FALSE,1,1,1,217
2015Q1,臺北市信義區松勤街1~30號,25.0322281,121.5604846,692.0415224913495,34e3,1,49.13,0,0,1,0,10,2014-11-04,2007-12-25,5,19,10,1,TRUE,TRUE,TRUE,1,1,1,218
2015Q1,臺北市信義區基隆路一段331~360號,25.035774,121.560874,847.2001588562351,170660,0,201.44,0,0,1,1,10,2014-06-01,1988-03-29,12,36,1,-1,FALSE,FALSE,FALSE,0,0,0,219
2015Q1,臺北市松山區敦化北路151~180號,25.0542365,121.5493477,695.7447941630718,261280,0,375.54,0,0,1,1,7,2014-09-01,1990-08-09,7,16,1,2,FALSE,TRUE,FALSE,0,0,0,220
2015Q1,臺北市松山區民生東路三段121~150號,25.0580549,121.546978,328.7130882594642,18e4,0,547.59,0,0,1,1,7,2014-10-31,1983-07-07,3,7,1,2,FALSE,TRUE,TRUE,0,0,0,221
2015Q1,臺北市信義區東興路31~60號,25.0486147,121.5658559,332.73993808049534,141867,2,426.36,0,0,1,0,10,2014-10-27,1993-02-05,9,11,2,3,TRUE,TRUE,TRUE,1,1,2,222
2015Q1,臺北市信義區東興路31~60號,25.0486147,121.5658559,317.6182126192528,106869,2,336.47,0,0,1,0,10,2014-10-27,1993-02-05,9,11,2,3,TRUE,TRUE,TRUE,1,1,2,223
2015Q1,臺北市松山區復興北路481~510號,25.0649001,121.5445193,455.4170661553212,19e3,1,41.72,0,0,1,0,7,2014-11-13,2007-02-16,3,11,10,1,TRUE,TRUE,TRUE,1,1,1,224
2015Q1,臺北市信義區崇德街63巷1~30號,25.02495,121.555104,364.07135798616525,7e4,2,192.27,0,0,1,1,10,2014-11-11,2012-06-14,4,12,10,1,TRUE,TRUE,TRUE,3,2,2,225
2015Q1,臺北市松山區敦化北路199巷16弄1~30號,25.0563999,121.551294,317.4379232505644,45e3,2,141.76,0,0,1,0,7,2014-10-15,1986-07-14,5,7,6,1,TRUE,TRUE,TRUE,3,2,2,226
2015Q1,臺北市北投區振興街31~60號,25.1179988,121.5223145,348.6563321353859,65e3,2,186.43,0,0,1,1,1,2014-10-31,1996-10-04,7,9,6,1,TRUE,TRUE,TRUE,4,2,2,227
2015Q1,臺北市北投區文林北路94巷7弄1~30號,25.1059987,121.5176985,282.4360105913504,32e3,2,113.3,77,1,1,0,1,2014-11-14,1968-03-19,-1,2,9,1,TRUE,FALSE,FALSE,4,2,2,228
2015Q1,臺北市萬華區昆明街119巷1~30號,25.041857,121.504912,156.50741350906094,3800,0,24.28,2.51,0,0,1,8,2014-11-12,2003-12-04,-1,0,7,1,TRUE,FALSE,FALSE,0,0,0,229
2015Q1,臺北市中山區中山北路三段31~60號,25.0657089,121.522573,378.1512605042017,13500,2,35.7,0,0,1,0,11,2014-11-10,1982-11-27,11,12,10,1,TRUE,TRUE,TRUE,1,1,2,230
2015Q1,臺北市內湖區行愛路77巷61~90號,25.0634552,121.582889,289.595843447894,136e3,0,469.62,0,0,1,2,5,2014-11-13,2008-10-02,2,8,2,-1,FALSE,TRUE,FALSE,0,0,0,231
2015Q1,臺北市內湖區新湖一路121~150號,25.0587548,121.5762832,258.38839466981653,7e4,0,270.91,0,0,1,2,5,2014-11-13,2009-06-23,5,7,2,-1,FALSE,TRUE,FALSE,0,0,0,232
2015Q1,臺北市內湖區新湖一路91~120號,25.0585369,121.5760358,233.11748381128584,63e3,0,270.25,270.25,1,1,0,5,2014-11-01,2012-06-26,5,7,2,-1,FALSE,TRUE,FALSE,0,0,0,233
2015Q1,臺北市內湖區陽光街321巷1~30號,25.0768605,121.588739,307.6923076923077,35e3,0,113.75,113.75,1,1,0,5,2014-11-01,2009-03-12,3,8,2,-1,FALSE,TRUE,FALSE,0,0,0,234
2015Q1,臺北市內湖區新湖一路61~90號,25.0582581,121.57506359999999,225.11255627813907,58500,0,259.87,259.87,1,1,0,5,2014-11-01,2012-06-26,7,7,2,-1,FALSE,TRUE,TRUE,0,0,0,235
2015Q1,臺北市中山區建國北路二段151巷1~30號,25.0523809,121.5371887,405.93401727064725,55e3,2,135.49,0,0,1,0,11,2014-10-30,1980-11-14,4,7,6,1,TRUE,TRUE,TRUE,3,1,2,236
2015Q1,臺北市內湖區內湖路一段691~720號,25.0800544,121.5766976,373.76967482038293,9e4,3,240.79,0,0,1,0,5,2014-10-24,2011-10-28,8,14,10,1,TRUE,TRUE,TRUE,4,2,3,237
2015Q1,臺北市中山區民權東路三段31~60號,25.0625628,121.5419482,408.522900375749,160909,0,393.88,0,0,2,1,11,2014-10-16,1984-11-09,14,15,1,2,FALSE,TRUE,FALSE,0,0,0,238
2015Q1,臺北市中山區松江路151~180號,25.0554652,121.5332848,529.3798371695648,263340,0,497.45,0,0,1,3,11,2014-10-30,1997-02-04,2,12,1,2,FALSE,TRUE,FALSE,0,0,0,239
2015Q1,臺北市中正區羅斯福路一段83巷1~30號,25.0312997,121.5199521,584.225900681597,18e3,1,30.81,3.48,3,1,0,12,2014-11-10,2009-09-03,6,14,10,1,TRUE,TRUE,TRUE,1,1,1,240
2015Q1,臺北市大安區忠孝東路四段271~300號,25.0416734,121.5539807,574.7576618035837,234800,2,408.52,0,0,1,0,2,2014-11-13,NA,2,14,1,2,TRUE,TRUE,TRUE,5,1,2,241
2015Q1,臺北市大安區敦化南路二段151~180號,25.0269435,121.548989,677.9150346489907,9e4,1,132.76,0,0,1,0,2,2014-11-06,1985-04-17,1,19,3,-1,TRUE,TRUE,FALSE,0,0,1,242
